Order_ID;Order_Date;Customer_ID;Product_ID;Quantity;Customer_Name;Email;Country;Coffee_Type;Roast_Type;Size;Unit_Price;Sales;Coffee_type_Name;Roast_type_Name
EFC-39577-424;Aug-08-2021;16046-34805-ZF;E-M-1;5;"Auguste Rizon";arizonba@xing.com;"United States";Exc;M;"1.0 kg";"$ 13.75";"$ 68.75";Excelsa;Medium
LAW-80062-016;Feb-03-2022;34546-70516-LR;E-M-0.5;6;"Lorin Guerrazzi";NULL;Ireland;Exc;M;"0.5 kg";"$ 8.25";"$ 49.50";Excelsa;Medium
WKL-27981-758;Apr-08-2022;73699-93557-FZ;A-M-2.5;2;"Felice Miell";fmiellbc@spiegel.de;"United States";Ara;M;"2.5 kg";"$ 25.87";"$ 51.75";Arabica;Medium
VRT-39834-265;Jan-07-2021;86686-37462-CK;L-L-1;3;"Hamish Skeech";NULL;Ireland;Lib;L;"1.0 kg";"$ 15.85";"$ 47.55";Libarica;Light
QTC-71005-730;Sep-02-2021;14298-02150-KH;A-L-0.2;4;"Giordano Lorenzin";NULL;"United States";Ara;L;"0.2 kg";"$ 3.89";"$ 15.54";Arabica;Light
TNX-09857-717;Nov-04-2021;48675-07824-HJ;L-M-1;6;"Harwilll Bishell";NULL;"United States";Lib;M;"1.0 kg";"$ 14.55";"$ 87.30";Libarica;Medium
JZV-43874-185;Aug-02-2021;18551-80943-YQ;A-M-1;5;"Freeland Missenden";NULL;"United States";Ara;M;"1.0 kg";"$ 11.25";"$ 56.25";Arabica;Medium
ICF-17486-106;Jan-27-2020;19196-09748-DB;L-L-2.5;1;"Waylan Springall";wspringallbh@jugem.jp;"United States";Lib;L;"2.5 kg";"$ 36.46";"$ 36.46";Libarica;Light
BMK-49520-383;Dec-03-2019;72233-08665-IP;R-L-0.2;3;"Kiri Avramow";NULL;"United States";Rob;L;"0.2 kg";"$ 3.58";"$ 10.75";Robusta;Light
HTS-15020-632;Aug-06-2019;53817-13148-RK;R-M-0.2;3;"Gregg Hawkyens";ghawkyensbj@census.gov;"United States";Rob;M;"0.2 kg";"$ 2.99";"$ 8.96";Robusta;Medium
YLE-18247-749;Mar-11-2020;92227-49331-QR;A-L-0.5;3;"Reggis Pracy";NULL;"United States";Ara;L;"0.5 kg";"$ 7.77";"$ 23.31";Arabica;Light
KJJ-12573-591;Sep-18-2021;12997-41076-FQ;A-L-2.5;1;"Paula Denis";NULL;"United States";Ara;L;"2.5 kg";"$ 29.78";"$ 29.78";Arabica;Light
RGU-43561-950;Nov-07-2020;44220-00348-MB;A-L-2.5;5;"Broderick McGilvra";bmcgilvrabm@so-net.ne.jp;"United States";Ara;L;"2.5 kg";"$ 29.78";"$ 148.92";Arabica;Light
JSN-73975-443;Jun-27-2022;93047-98331-DD;L-M-0.5;1;"Annabella Danzey";adanzeybn@github.com;"United States";Lib;M;"0.5 kg";"$ 8.73";"$ 8.73";Libarica;Medium
WNR-71736-993;Feb-05-2020;16880-78077-FB;L-D-0.5;4;"Terri Farra";tfarraac@behance.net;"United States";Lib;D;"0.5 kg";"$ 7.77";"$ 31.08";Libarica;Dark
WNR-71736-993;Feb-05-2020;16880-78077-FB;A-D-2.5;6;"Terri Farra";tfarraac@behance.net;"United States";Ara;D;"2.5 kg";"$ 22.88";"$ 137.31";Arabica;Dark
HNI-91338-546;Feb-07-2020;67285-75317-XI;A-D-0.5;5;"Nevins Glowacz";NULL;"United States";Ara;D;"0.5 kg";"$ 5.97";"$ 29.85";Arabica;Dark
CYH-53243-218;Dec-18-2020;88167-57964-PH;R-M-0.5;3;"Adelice Isabell";NULL;"United States";Rob;M;"0.5 kg";"$ 5.97";"$ 17.91";Robusta;Medium
SVD-75407-177;Aug-23-2021;16106-36039-QS;E-L-0.5;3;"Yulma Dombrell";ydombrellbs@dedecms.com;"United States";Exc;L;"0.5 kg";"$ 8.91";"$ 26.73";Excelsa;Light
NVN-66443-451;Aug-20-2021;98921-82417-GN;R-D-1;2;"Alric Darth";adarthbt@t.co;"United States";Rob;D;"1.0 kg";"$ 8.95";"$ 17.90";Robusta;Dark
JUA-13580-095;Apr-01-2019;55265-75151-AK;R-L-0.2;4;"Manuel Darrigoe";mdarrigoebu@hud.gov;Ireland;Rob;L;"0.2 kg";"$ 3.58";"$ 14.34";Robusta;Light
ACY-56225-839;Jan-28-2021;47386-50743-FG;A-M-2.5;3;"Kynthia Berick";NULL;"United States";Ara;M;"2.5 kg";"$ 25.87";"$ 77.62";Arabica;Medium
QBB-07903-622;Oct-21-2019;32622-54551-UC;R-L-1;5;"Minetta Ackrill";mackrillbw@bandcamp.com;"United States";Rob;L;"1.0 kg";"$ 11.95";"$ 59.75";Robusta;Light
JLJ-81802-619;Jun-20-2021;16880-78077-FB;A-L-1;6;"Terri Farra";tfarraac@behance.net;"United States";Ara;L;"1.0 kg";"$ 12.95";"$ 77.70";Arabica;Light
HFT-77191-168;Nov-04-2021;48419-02347-XP;R-D-0.2;2;"Melosa Kippen";mkippenby@dion.ne.jp;"United States";Rob;D;"0.2 kg";"$ 2.68";"$ 5.37";Robusta;Dark
SZR-35951-530;Apr-05-2021;14121-20527-OJ;E-D-2.5;3;"Witty Ranson";wransonbz@ted.com;Ireland;Exc;D;"2.5 kg";"$ 27.95";"$ 83.84";Excelsa;Dark
IKL-95976-565;Dec-09-2019;53486-73919-BQ;A-M-1;2;"Rod Gowdie";NULL;"United States";Ara;M;"1.0 kg";"$ 11.25";"$ 22.50";Arabica;Medium
XEY-48929-474;Jan-02-2022;21889-94615-WT;L-M-2.5;6;"Lemuel Rignold";lrignoldc1@miibeian.gov.cn;"United States";Lib;M;"2.5 kg";"$ 33.46";"$ 200.79";Libarica;Medium
SQT-07286-736;Dec-08-2019;87726-16941-QW;A-M-1;6;"Nevsa Fields";NULL;"United States";Ara;M;"1.0 kg";"$ 11.25";"$ 67.50";Arabica;Medium
QDU-45390-361;Nov-28-2021;03677-09134-BC;E-M-0.5;1;"Chance Rowthorn";crowthornc3@msn.com;"United States";Exc;M;"0.5 kg";"$ 8.25";"$ 8.25";Excelsa;Medium
RUJ-30649-712;Mar-11-2022;93224-71517-WV;L-L-0.2;2;"Orly Ryland";orylandc4@deviantart.com;"United States";Lib;L;"0.2 kg";"$ 4.76";"$ 9.51";Libarica;Light
WSV-49732-075;Jan-17-2021;76263-95145-GJ;L-D-2.5;1;"Willabella Abramski";NULL;"United States";Lib;D;"2.5 kg";"$ 29.78";"$ 29.78";Libarica;Dark
VJF-46305-323;Jan-18-2019;68555-89840-GZ;L-D-0.5;2;"Morgen Seson";msesonck@census.gov;"United States";Lib;D;"0.5 kg";"$ 7.77";"$ 15.54";Libarica;Dark
CXD-74176-600;Apr-07-2019;70624-19112-AO;E-L-0.5;4;"Chickie Ragless";craglessc7@webmd.com;Ireland;Exc;L;"0.5 kg";"$ 8.91";"$ 35.64";Excelsa;Light
ADX-50674-975;Feb-03-2021;58916-61837-QH;A-M-2.5;4;"Freda Hollows";fhollowsc8@blogtalkradio.com;"United States";Ara;M;"2.5 kg";"$ 25.87";"$ 103.50";Arabica;Medium
RRP-51647-420;Apr-18-2019;89292-52335-YZ;E-D-1;3;"Livy Lathleiff";llathleiffc9@nationalgeographic.com;Ireland;Exc;D;"1.0 kg";"$ 12.15";"$ 36.45";Excelsa;Dark
PKJ-99134-523;Jul-07-2021;77284-34297-YY;R-L-0.5;5;"Koralle Heads";kheadsca@jalbum.net;"United States";Rob;L;"0.5 kg";"$ 7.17";"$ 35.85";Robusta;Light
FZQ-29439-457;Feb-23-2021;50449-80974-BZ;E-L-0.2;5;"Theo Bowne";tbownecb@unicef.org;Ireland;Exc;L;"0.2 kg";"$ 4.46";"$ 22.28";Excelsa;Light
USN-68115-161;Aug-10-2021;08120-16183-AW;E-M-0.2;6;"Rasia Jacquemard";rjacquemardcc@acquirethisname.com;Ireland;Exc;M;"0.2 kg";"$ 4.13";"$ 24.75";Excelsa;Medium
IXU-20263-532;Nov-15-2019;68044-89277-ML;L-M-2.5;2;"Kizzie Warman";kwarmancd@printfriendly.com;Ireland;Lib;M;"2.5 kg";"$ 33.46";"$ 66.93";Libarica;Medium
CBT-15092-420;Dec-17-2019;71364-35210-HS;L-M-0.5;1;"Wain Cholomin";wcholomince@about.com;"United Kingdom";Lib;M;"0.5 kg";"$ 8.73";"$ 8.73";Libarica;Medium
PKQ-46841-696;Mar-18-2020;37177-68797-ON;R-M-0.5;3;"Arleen Braidman";abraidmancf@census.gov;"United States";Rob;M;"0.5 kg";"$ 5.97";"$ 17.91";Robusta;Medium
XDU-05471-219;Jun-06-2022;60308-06944-GS;R-L-0.5;1;"Pru Durban";pdurbancg@symantec.com;Ireland;Rob;L;"0.5 kg";"$ 7.17";"$ 7.17";Robusta;Light
NID-20149-329;May-20-2021;49888-39458-PF;R-D-0.2;2;"Antone Harrold";aharroldch@miibeian.gov.cn;"United States";Rob;D;"0.2 kg";"$ 2.68";"$ 5.37";Robusta;Dark
SVU-27222-213;Jan-11-2021;60748-46813-DZ;L-L-0.2;5;"Sim Pamphilon";spamphilonci@mlb.com;Ireland;Lib;L;"0.2 kg";"$ 4.76";"$ 23.78";Libarica;Light
RWI-84131-848;Feb-22-2019;16385-11286-NX;R-D-2.5;2;"Mohandis Spurden";mspurdencj@exblog.jp;"United States";Rob;D;"2.5 kg";"$ 20.58";"$ 41.17";Robusta;Dark
GUU-40666-525;Nov-24-2021;68555-89840-GZ;A-L-0.2;3;"Morgen Seson";msesonck@census.gov;"United States";Ara;L;"0.2 kg";"$ 3.89";"$ 11.66";Arabica;Light
SCN-51395-066;Jan-18-2022;72164-90254-EJ;L-L-0.5;4;"Nalani Pirrone";npirronecl@weibo.com;"United States";Lib;L;"0.5 kg";"$ 9.51";"$ 38.04";Libarica;Light
ULA-24644-321;Aug-13-2021;67010-92988-CT;R-D-2.5;4;"Reube Cawley";rcawleycm@yellowbook.com;Ireland;Rob;D;"2.5 kg";"$ 20.58";"$ 82.34";Robusta;Dark
EOL-92666-762;Jan-11-2020;15776-91507-GT;L-L-0.2;2;"Stan Barribal";sbarribalcn@microsoft.com;Ireland;Lib;L;"0.2 kg";"$ 4.76";"$ 9.51";Libarica;Light
AJV-18231-334;Jul-05-2020;23473-41001-CD;R-D-2.5;2;"Agnes Adamides";aadamidesco@bizjournals.com;"United Kingdom";Rob;D;"2.5 kg";"$ 20.58";"$ 41.17";Robusta;Dark
ZQI-47236-301;Jul-25-2019;23446-47798-ID;L-L-0.5;5;"Carmelita Thowes";cthowescp@craigslist.org;"United States";Lib;L;"0.5 kg";"$ 9.51";"$ 47.55";Libarica;Light
ZCR-15721-658;May-26-2022;28327-84469-ND;A-M-1;4;"Rodolfo Willoway";rwillowaycq@admin.ch;"United States";Ara;M;"1.0 kg";"$ 11.25";"$ 45.00";Arabica;Medium
QEW-47945-682;Jan-10-2020;42466-87067-DT;L-L-0.2;5;"Alvis Elwin";aelwincr@privacy.gov.au;"United States";Lib;L;"0.2 kg";"$ 4.76";"$ 23.78";Libarica;Light
PSY-45485-542;May-17-2019;62246-99443-HF;R-D-0.5;3;"Araldo Bilbrook";abilbrookcs@booking.com;Ireland;Rob;D;"0.5 kg";"$ 5.37";"$ 16.11";Robusta;Dark
BAQ-74241-156;Jul-24-2020;99869-55718-UU;R-D-0.2;4;"Ransell McKall";rmckallct@sakura.ne.jp;"United Kingdom";Rob;D;"0.2 kg";"$ 2.68";"$ 10.74";Robusta;Dark
BVU-77367-451;Oct-20-2020;77421-46059-RY;A-D-1;5;"Borg Daile";bdailecu@vistaprint.com;"United States";Ara;D;"1.0 kg";"$ 9.95";"$ 49.75";Arabica;Dark
TJE-91516-344;Sep-22-2019;49894-06550-OQ;E-M-1;2;"Adolphe Treherne";atrehernecv@state.tx.us;Ireland;Exc;M;"1.0 kg";"$ 13.75";"$ 27.50";Excelsa;Medium
LIS-96202-702;Jun-07-2020;72028-63343-SU;L-D-2.5;4;"Annetta Brentnall";abrentnallcw@biglobe.ne.jp;"United Kingdom";Lib;D;"2.5 kg";"$ 29.78";"$ 119.14";Libarica;Dark
VIO-27668-766;Dec-15-2019;10074-20104-NN;R-D-2.5;1;"Dick Drinkall";ddrinkallcx@psu.edu;"United States";Rob;D;"2.5 kg";"$ 20.58";"$ 20.58";Robusta;Dark
ZVG-20473-043;Dec-06-2020;71769-10219-IM;A-D-0.2;3;"Dagny Kornel";dkornelcy@cyberchimps.com;"United States";Ara;D;"0.2 kg";"$ 2.99";"$ 8.96";Arabica;Dark
KGZ-56395-231;Dec-06-2021;22221-71106-JD;A-D-0.5;1;"Rhona Lequeux";rlequeuxcz@newyorker.com;"United States";Ara;D;"0.5 kg";"$ 5.97";"$ 5.97";Arabica;Dark
CUU-92244-729;Jul-11-2020;99735-44927-OL;E-M-1;3;"Julius Mccaull";jmccaulld0@parallels.com;"United States";Exc;M;"1.0 kg";"$ 13.75";"$ 41.25";Excelsa;Medium
EHE-94714-312;Jun-28-2021;27132-68907-RC;E-L-0.2;5;"Ailey Brash";abrashda@plala.or.jp;"United States";Exc;L;"0.2 kg";"$ 4.46";"$ 22.28";Excelsa;Light
RTL-16205-161;Apr-05-2022;90440-62727-HI;A-M-0.5;1;"Alberto Hutchinson";ahutchinsond2@imgur.com;"United States";Ara;M;"0.5 kg";"$ 6.75";"$ 6.75";Arabica;Medium
GTS-22482-014;Mar-24-2022;36769-16558-SX;L-M-2.5;4;"Lamond Gheeraert";NULL;"United States";Lib;M;"2.5 kg";"$ 33.46";"$ 133.86";Libarica;Medium
DYG-25473-881;Feb-08-2020;10138-31681-SD;A-D-0.2;2;"Roxine Drivers";rdriversd4@hexun.com;"United States";Ara;D;"0.2 kg";"$ 2.99";"$ 5.97";Arabica;Dark
HTR-21838-286;Feb-11-2022;24669-76297-SF;A-L-1;2;"Heloise Zeal";hzeald5@google.de;"United States";Ara;L;"1.0 kg";"$ 12.95";"$ 25.90";Arabica;Light
KYG-28296-920;Jul-02-2020;78050-20355-DI;E-M-2.5;1;"Granger Smallcombe";gsmallcombed6@ucla.edu;Ireland;Exc;M;"2.5 kg";"$ 31.62";"$ 31.62";Excelsa;Medium
NNB-20459-430;Jul-25-2022;79825-17822-UH;L-M-0.2;2;"Daryn Dibley";ddibleyd7@feedburner.com;"United States";Lib;M;"0.2 kg";"$ 4.37";"$ 8.73";Libarica;Medium
FEK-14025-351;Mar-19-2021;03990-21586-MQ;E-L-0.2;6;"Gardy Dimitriou";gdimitrioud8@chronoengine.com;"United States";Exc;L;"0.2 kg";"$ 4.46";"$ 26.73";Excelsa;Light
AWH-16980-469;May-11-2020;27493-46921-TZ;L-M-0.2;6;"Fanny Flanagan";fflanagand9@woothemes.com;"United States";Lib;M;"0.2 kg";"$ 4.37";"$ 26.19";Libarica;Medium
ZPW-31329-741;Jun-08-2019;27132-68907-RC;R-D-1;6;"Ailey Brash";abrashda@plala.or.jp;"United States";Rob;D;"1.0 kg";"$ 8.95";"$ 53.70";Robusta;Dark
ZPW-31329-741;Jun-08-2019;27132-68907-RC;E-M-2.5;4;"Ailey Brash";abrashda@plala.or.jp;"United States";Exc;M;"2.5 kg";"$ 31.62";"$ 126.50";Excelsa;Medium
ZPW-31329-741;Jun-08-2019;27132-68907-RC;E-M-0.2;1;"Ailey Brash";abrashda@plala.or.jp;"United States";Exc;M;"0.2 kg";"$ 4.13";"$ 4.13";Excelsa;Medium
UBI-83843-396;Oct-09-2019;58816-74064-TF;R-L-1;2;"Nanny Izhakov";nizhakovdd@aol.com;"United Kingdom";Rob;L;"1.0 kg";"$ 11.95";"$ 23.90";Robusta;Light
VID-40587-569;Feb-20-2021;09818-59895-EH;E-D-2.5;5;"Stanly Keets";skeetsde@answers.com;"United States";Exc;D;"2.5 kg";"$ 27.95";"$ 139.73";Excelsa;Dark
KBB-52530-416;Nov-21-2019;06488-46303-IZ;L-D-2.5;2;"Orion Dyott";NULL;"United States";Lib;D;"2.5 kg";"$ 29.78";"$ 59.57";Libarica;Dark
ISJ-48676-420;Oct-10-2021;93046-67561-AY;L-L-0.5;6;"Keefer Cake";kcakedg@huffingtonpost.com;"United States";Lib;L;"0.5 kg";"$ 9.51";"$ 57.06";Libarica;Light
MIF-17920-768;Aug-05-2021;68946-40750-LK;R-L-0.2;6;"Morna Hansed";mhanseddh@instagram.com;Ireland;Rob;L;"0.2 kg";"$ 3.58";"$ 21.51";Robusta;Light
CPX-19312-088;Jul-31-2020;38387-64959-WW;L-M-0.5;6;"Franny Kienlein";fkienleindi@trellian.com;Ireland;Lib;M;"0.5 kg";"$ 8.73";"$ 52.38";Libarica;Medium
RXI-67978-260;Sep-19-2020;48418-60841-CC;E-D-1;6;"Klarika Egglestone";kegglestonedj@sphinn.com;Ireland;Exc;D;"1.0 kg";"$ 12.15";"$ 72.90";Excelsa;Dark
LKE-14821-285;May-03-2020;13736-92418-JS;R-M-0.2;5;"Becky Semkins";bsemkinsdk@unc.edu;Ireland;Rob;M;"0.2 kg";"$ 2.99";"$ 14.93";Robusta;Medium
LRK-97117-150;Jul-08-2019;33000-22405-LO;L-L-1;6;"Sean Lorenzetti";slorenzettidl@is.gd;"United States";Lib;L;"1.0 kg";"$ 15.85";"$ 95.10";Libarica;Light
IGK-51227-573;Oct-26-2019;46959-60474-LT;L-D-0.5;2;"Bob Giannazzi";bgiannazzidm@apple.com;"United States";Lib;D;"0.5 kg";"$ 7.77";"$ 15.54";Libarica;Dark
ZAY-43009-775;Sep-27-2020;73431-39823-UP;L-D-0.2;6;"Kendra Backshell";NULL;"United States";Lib;D;"0.2 kg";"$ 3.89";"$ 23.31";Libarica;Dark
EMA-63190-618;Feb-28-2022;90993-98984-JK;E-M-0.2;1;"Uriah Lethbrig";ulethbrigdo@hc360.com;"United States";Exc;M;"0.2 kg";"$ 4.13";"$ 4.13";Excelsa;Medium
FBI-35855-418;Sep-16-2020;06552-04430-AG;R-M-0.5;6;"Sky Farnish";sfarnishdp@dmoz.org;"United Kingdom";Rob;M;"0.5 kg";"$ 5.97";"$ 35.82";Robusta;Medium
TXB-80533-417;Oct-28-2020;54597-57004-QM;L-L-1;2;"Felicia Jecock";fjecockdq@unicef.org;"United States";Lib;L;"1.0 kg";"$ 15.85";"$ 31.70";Libarica;Light
MBM-00112-248;Sep-02-2019;50238-24377-ZS;L-L-1;5;"Currey MacAllister";NULL;"United States";Lib;L;"1.0 kg";"$ 15.85";"$ 79.25";Libarica;Light
EUO-69145-988;Aug-30-2021;60370-41934-IF;E-D-0.2;3;"Hamlen Pallister";hpallisterds@ning.com;"United States";Exc;D;"0.2 kg";"$ 3.65";"$ 10.94";Excelsa;Dark
GYA-80327-368;Jun-04-2021;06899-54551-EH;A-D-1;4;"Chantal Mersh";cmershdt@drupal.org;Ireland;Ara;D;"1.0 kg";"$ 9.95";"$ 39.80";Arabica;Dark
TNW-41601-420;Nov-24-2020;66458-91190-YC;R-M-1;5;"Marja Urion";murione5@alexa.com;Ireland;Rob;M;"1.0 kg";"$ 9.95";"$ 49.75";Robusta;Medium
ALR-62963-723;Jun-21-2020;80463-43913-WZ;R-D-0.2;3;"Malynda Purbrick";NULL;Ireland;Rob;D;"0.2 kg";"$ 2.68";"$ 8.05";Robusta;Dark
JIG-27636-870;Jul-13-2020;67204-04870-LG;R-L-1;4;"Alf Housaman";NULL;"United States";Rob;L;"1.0 kg";"$ 11.95";"$ 47.80";Robusta;Light
CTE-31437-326;Jan-02-2019;22721-63196-UJ;R-M-0.2;4;"Gladi Ducker";gduckerdx@patch.com;"United Kingdom";Rob;M;"0.2 kg";"$ 2.99";"$ 11.94";Robusta;Medium
CTE-31437-326;Jan-02-2019;22721-63196-UJ;E-M-0.2;4;"Gladi Ducker";gduckerdx@patch.com;"United Kingdom";Exc;M;"0.2 kg";"$ 4.13";"$ 16.50";Excelsa;Medium
CTE-31437-326;Jan-02-2019;22721-63196-UJ;L-D-1;4;"Gladi Ducker";gduckerdx@patch.com;"United Kingdom";Lib;D;"1.0 kg";"$ 12.95";"$ 51.80";Libarica;Dark
CTE-31437-326;Jan-02-2019;22721-63196-UJ;L-L-0.2;3;"Gladi Ducker";gduckerdx@patch.com;"United Kingdom";Lib;L;"0.2 kg";"$ 4.76";"$ 14.27";Libarica;Light
SLD-63003-334;Feb-17-2022;55515-37571-RS;L-M-0.2;6;"Wain Stearley";wstearleye1@census.gov;"United States";Lib;M;"0.2 kg";"$ 4.37";"$ 26.19";Libarica;Medium
BXN-64230-789;Dec-19-2020;25598-77476-CB;A-L-1;2;"Diane-marie Wincer";dwincere2@marriott.com;"United States";Ara;L;"1.0 kg";"$ 12.95";"$ 25.90";Arabica;Light
XEE-37895-169;Feb-20-2019;14888-85625-TM;A-L-2.5;3;"Perry Lyfield";plyfielde3@baidu.com;"United States";Ara;L;"2.5 kg";"$ 29.78";"$ 89.35";Arabica;Light
ZTX-80764-911;Jan-14-2021;92793-68332-NR;L-D-0.5;6;"Heall Perris";hperrise4@studiopress.com;Ireland;Lib;D;"0.5 kg";"$ 7.77";"$ 46.62";Libarica;Dark
WVT-88135-549;Nov-16-2019;66458-91190-YC;A-D-1;3;"Marja Urion";murione5@alexa.com;Ireland;Ara;D;"1.0 kg";"$ 9.95";"$ 29.85";Arabica;Dark
IPA-94170-889;Dec-04-2019;64439-27325-LG;R-L-0.2;3;"Camellia Kid";ckide6@narod.ru;Ireland;Rob;L;"0.2 kg";"$ 3.58";"$ 10.75";Robusta;Light
YQL-63755-365;Jul-31-2020;78570-76770-LB;A-M-0.2;4;"Carolann Beine";cbeinee7@xinhuanet.com;"United States";Ara;M;"0.2 kg";"$ 3.38";"$ 13.50";Arabica;Medium
RKW-81145-984;Mar-11-2019;98661-69719-VI;L-L-1;3;"Celia Bakeup";cbakeupe8@globo.com;"United States";Lib;L;"1.0 kg";"$ 15.85";"$ 47.55";Libarica;Light
MBT-23379-866;May-10-2022;82990-92703-IX;L-L-1;5;"Nataniel Helkin";nhelkine9@example.com;"United States";Lib;L;"1.0 kg";"$ 15.85";"$ 79.25";Libarica;Light
GEJ-39834-935;Dec-25-2021;49412-86877-VY;L-M-0.2;6;"Pippo Witherington";pwitheringtonea@networkadvertising.org;"United States";Lib;M;"0.2 kg";"$ 4.37";"$ 26.19";Libarica;Medium
KRW-91640-596;Apr-22-2022;70879-00984-FJ;R-L-0.5;3;"Tildie Tilzey";ttilzeyeb@hostgator.com;"United States";Rob;L;"0.5 kg";"$ 7.17";"$ 21.51";Robusta;Light
AOT-70449-651;Jun-11-2022;53414-73391-CR;R-D-2.5;5;"Cindra Burling";NULL;"United States";Rob;D;"2.5 kg";"$ 20.58";"$ 102.92";Robusta;Dark
DGC-21813-731;Apr-27-2022;43606-83072-OA;L-D-0.2;2;"Channa Belamy";NULL;"United States";Lib;D;"0.2 kg";"$ 3.89";"$ 7.77";Libarica;Dark
JBE-92943-643;Dec-29-2020;84466-22864-CE;E-D-2.5;5;"Karl Imorts";kimortsee@alexa.com;"United States";Exc;D;"2.5 kg";"$ 27.95";"$ 139.73";Excelsa;Dark
ZIL-34948-499;Jul-14-2020;66458-91190-YC;A-D-0.5;2;"Marja Urion";murione5@alexa.com;Ireland;Ara;D;"0.5 kg";"$ 5.97";"$ 11.94";Arabica;Dark
JSU-23781-256;Sep-07-2021;76499-89100-JQ;L-D-0.2;1;"Mag Armistead";marmisteadeg@blogtalkradio.com;"United States";Lib;D;"0.2 kg";"$ 3.89";"$ 3.89";Libarica;Dark
JSU-23781-256;Sep-07-2021;76499-89100-JQ;R-M-1;4;"Mag Armistead";marmisteadeg@blogtalkradio.com;"United States";Rob;M;"1.0 kg";"$ 9.95";"$ 39.80";Robusta;Medium
VPX-44956-367;Jun-09-2019;39582-35773-ZJ;R-M-0.5;5;"Vasili Upstone";vupstoneei@google.pl;"United States";Rob;M;"0.5 kg";"$ 5.97";"$ 29.85";Robusta;Medium
VTB-46451-959;Oct-25-2020;66240-46962-IO;L-D-2.5;1;"Berty Beelby";bbeelbyej@rediff.com;Ireland;Lib;D;"2.5 kg";"$ 29.78";"$ 29.78";Libarica;Dark
DNZ-11665-950;Feb-28-2021;10637-45522-ID;L-L-2.5;2;"Erny Stenyng";NULL;"United States";Lib;L;"2.5 kg";"$ 36.46";"$ 72.91";Libarica;Light
ITR-54735-364;Jul-26-2020;92599-58687-CS;R-D-0.2;5;"Edin Yantsurev";NULL;"United States";Rob;D;"0.2 kg";"$ 2.68";"$ 13.42";Robusta;Dark
YDS-02797-307;Jun-05-2022;06058-48844-PI;E-M-2.5;4;"Webb Speechly";wspeechlyem@amazon.com;"United States";Exc;M;"2.5 kg";"$ 31.62";"$ 126.50";Excelsa;Medium
BPG-68988-842;Feb-21-2019;53631-24432-SY;E-M-0.5;5;"Irvine Phillpot";iphillpoten@buzzfeed.com;"United Kingdom";Exc;M;"0.5 kg";"$ 8.25";"$ 41.25";Excelsa;Medium
XZG-51938-658;Apr-05-2020;18275-73980-KL;E-L-0.5;6;"Lem Pennacci";lpennaccieo@statcounter.com;"United States";Exc;L;"0.5 kg";"$ 8.91";"$ 53.46";Excelsa;Light
KAR-24978-271;Jan-10-2019;23187-65750-HZ;R-M-1;6;"Starr Arpin";sarpinep@moonfruit.com;"United States";Rob;M;"1.0 kg";"$ 9.95";"$ 59.70";Robusta;Medium
FQK-28730-361;Apr-12-2022;22725-79522-GP;R-M-1;6;"Donny Fries";dfrieseq@cargocollective.com;"United States";Rob;M;"1.0 kg";"$ 9.95";"$ 59.70";Robusta;Medium
BGB-67996-089;Jan-30-2022;06279-72603-JE;R-D-1;5;"Rana Sharer";rsharerer@flavors.me;"United States";Rob;D;"1.0 kg";"$ 8.95";"$ 44.75";Robusta;Dark
XMC-20620-809;May-14-2021;83543-79246-ON;E-M-0.5;2;"Nannie Naseby";nnasebyes@umich.edu;"United States";Exc;M;"0.5 kg";"$ 8.25";"$ 16.50";Excelsa;Medium
ZSO-58292-191;Jun-12-2022;66794-66795-VW;R-D-0.5;4;"Rea Offell";NULL;"United States";Rob;D;"0.5 kg";"$ 5.37";"$ 21.48";Robusta;Dark
LWJ-06793-303;Jan-02-2022;95424-67020-AP;R-M-2.5;2;"Kris O'Cullen";koculleneu@ca.gov;Ireland;Rob;M;"2.5 kg";"$ 22.88";"$ 45.77";Robusta;Medium
FLM-82229-989;Jan-24-2022;73017-69644-MS;L-L-0.2;2;"Timoteo Glisane";NULL;Ireland;Lib;L;"0.2 kg";"$ 4.76";"$ 9.51";Libarica;Light
CPV-90280-133;Mar-20-2019;66458-91190-YC;R-D-0.2;3;"Marja Urion";murione5@alexa.com;Ireland;Rob;D;"0.2 kg";"$ 2.68";"$ 8.05";Robusta;Dark
OGW-60685-912;Nov-21-2020;67423-10113-LM;E-D-2.5;4;"Hildegarde Brangan";hbranganex@woothemes.com;"United States";Exc;D;"2.5 kg";"$ 27.95";"$ 111.78";Excelsa;Dark
DEC-11160-362;Oct-13-2021;48582-05061-RY;R-D-0.2;4;"Amii Gallyon";agallyoney@engadget.com;"United States";Rob;D;"0.2 kg";"$ 2.68";"$ 10.74";Robusta;Dark
WCT-07869-499;Oct-19-2021;32031-49093-KE;R-D-0.5;5;"Birgit Domange";bdomangeez@yahoo.co.jp;"United States";Rob;D;"0.5 kg";"$ 5.37";"$ 26.85";Robusta;Dark
FHD-89872-325;Apr-29-2019;31715-98714-OO;L-L-1;4;"Killian Osler";koslerf0@gmpg.org;"United States";Lib;L;"1.0 kg";"$ 15.85";"$ 63.40";Libarica;Light
AZF-45991-584;Oct-12-2019;73759-17258-KA;A-D-2.5;1;"Lora Dukes";NULL;Ireland;Ara;D;"2.5 kg";"$ 22.88";"$ 22.88";Arabica;Dark
